"gid","poi_name","poi_desc","category_id","table_suffix","site_code","district","is_enabled","phone_no","alternate_num","the_geom","sub_category","source_id","source","created_by","created_date","verified_by","verification_id","verification_remarks","verified_date","email_id","contact_id","police_district","sub_district","place_name","pincode","address","latitude","longitude","last_update"
"46555","Vadakkekara Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"4842482016","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987117""},{""contactNoType"":""Main"",""phoneNo"":""04842482016""}]}","0101000020E61000009207E23E720D5340FF698A4ECF5B2440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.17931600036263","76.21009800027085","2024-05-09 14:05:41.221775"
"46556","Kunnathunad Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"4842688260","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987118""},{""contactNoType"":""Main"",""phoneNo"":""04842688260""}]}","0101000020E6100000DB90E88FE01C5340C46F001FEF0B2440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.023308724215788","76.45120618545063","2024-05-09 14:05:41.221775"
"46558","Perumpadappu Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"4942670259","{""contactNoList"":[{""contactNoType"":""Work"",""phoneNo"":""04942670259""},{""contactNoType"":""Main"",""phoneNo"":""04942670259""}]}","0101000020E6100000EBBB3C6D48FF52406F8E0443AF632540",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.694696516329001","75.98879557543812","2024-05-09 14:05:41.221775"
"46559","Aluva East Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"9497987114","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987114""},{""contactNoType"":""Main"",""phoneNo"":""04842624006""}]}","0101000020E61000004B446340F6165340296DC90699342440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.102729999626336","76.35877999967595","2024-05-09 14:05:41.221775"
"46560","Ramamangalam Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"9497980495","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980495""},{""contactNoType"":""Main"",""phoneNo"":""04842277223""}]}","0101000020E610000089202A3AD51E53408ADDB0AFD9E22340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.94306706460954","76.48176435579275","2024-05-09 14:05:41.221775"
"46561","Thalassery Ps","Police Stations",32,"police_stations","KL","Kannur",True,"4902323352","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987207""},{""contactNoType"":""Main"",""phoneNo"":""04902323352""}]}","0101000020E61000001868546B12DF5240870415A28D7F2740",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.749127450051914","75.48549922221025","2024-05-09 14:05:41.221775"
"46562","Mulanthuruthy Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"9497980480","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980480""},{""contactNoType"":""Main"",""phoneNo"":""04842740262""}]}","0101000020E6100000E13611FA18195340E88211C994CD2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.901525767696015","76.39214946442691","2024-05-09 14:05:41.221775"
"46563","Marayoor Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980377","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980377""},{""contactNoType"":""Main"",""phoneNo"":""04865252210""}]}","0101000020E61000006D9176BCC74B53406414AEA2557C2440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.242840846776922","77.18406592921174","2024-05-09 14:05:41.221775"
"46564","Rajakkadu Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980384","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980384""},{""contactNoType"":""Main"",""phoneNo"":""04868242325""}]}","0101000020E610000055F525016A465340D63A17EC86ED2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.963919999919579","77.10022000033253","2024-05-09 14:05:41.221775"
"46565","Cumbummettu Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980374","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980374""},{""contactNoType"":""Main"",""phoneNo"":""04868279250""}]}","0101000020E610000073BF37B4074E5340AA6F31685A7D2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.74483037570447","77.21922021335722","2024-05-09 14:05:41.221775"
"46566","Thankamany Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497932354","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497932354""},{""contactNoType"":""Main"",""phoneNo"":""04868275600""}]}","0101000020E6100000D2F98F572542534053D3622EE3AE2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.841577004970224","77.0335291772856","2024-05-09 14:05:41.221775"
"46569","Peruvanthanam Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980383","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980383""},{""contactNoType"":""Main"",""phoneNo"":""04869280347""}]}","0101000020E61000009463D3C5C4395340D905695496132340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.538256299801036","76.90263505595641","2024-05-09 14:05:41.221775"
"46571","Ayarkunnam Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497980346","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980346""},{""contactNoType"":""Main"",""phoneNo"":""04812546660""}]}","0101000020E610000094376C5ED5265340FA88EF9DD1462340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.638318000307198","76.60677300041272","2024-05-09 14:05:41.221775"
"46572","Chingavanam Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497980314","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980314""},{""contactNoType"":""Main"",""phoneNo"":""04812430587""}]}","0101000020E61000009196F7FD9B2153406C6BC86C90092340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.518679999795232","76.5251459997037","2024-05-09 14:05:41.221775"
"46574","Ponkunnam Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497987077","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987077""},{""contactNoType"":""Main"",""phoneNo"":""04828221240""}]}","0101000020E6100000FBA8C9DE52305340F16E2E6EA3212340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.565699999969612","76.75505799954765","2024-05-09 14:05:41.221775"
"46575","Manimala Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497980333","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980333""},{""contactNoType"":""Main"",""phoneNo"":""04828247141""}]}","0101000020E610000041E05FADA22F53403084B48F71FC2240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.493053904329003","76.74430403101816","2024-05-09 14:05:41.221775"
"46576","Manarcadu Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497980332","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980332""},{""contactNoType"":""Main"",""phoneNo"":""04812370288""}]}","0101000020E610000010DF2EE0652553400D33F69D262B2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.584278999618187","76.5843430001953","2024-05-09 14:05:41.221775"
"46577","Kidangoor Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497980325","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980325""},{""contactNoType"":""Main"",""phoneNo"":""04822254195""}]}","0101000020E6100000D21F957F2D275340C7A0B7E9CF5E2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.685179999986202","76.61215200007362","2024-05-09 14:05:41.221775"
"46578","Melukavu Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497980335","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980335""},{""contactNoType"":""Main"",""phoneNo"":""04822219058""}]}","0101000020E6100000FF5F6D11E03053406514D43F0C902340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.781343454970008","76.76367602997924","2024-05-09 14:05:41.221775"
"46579","Ramapuram Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497987083","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987083""},{""contactNoType"":""Main"",""phoneNo"":""04822260252""}]}","0101000020E6100000364423922A2A5340D71EFEAE4A992340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.799397915382924","76.65884831851949","2024-05-09 14:05:41.221775"
"46580","Thrithala Ps","Police Stations",32,"police_stations","KL","Palakkad",True,"4662272004","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980632""},{""contactNoType"":""Main"",""phoneNo"":""04662272004""}]}","0101000020E6100000CC3DB761140853408FEE508B889A2540",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.801822999600772","76.12624400038402","2024-05-09 14:05:41.221775"
"46581","Vellore Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"9497980345","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980345""},{""contactNoType"":""Main"",""phoneNo"":""04829257160""}]}","0101000020E61000001631395E811E53405E18E70E62A72340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.826919999799596","76.47664599976665","2024-05-09 14:05:41.221775"
"46583","Kochi Cusba Or Palluruthy Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"4842232944","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987108""},{""contactNoType"":""Main"",""phoneNo"":""04842232944""}]}","0101000020E6100000C9EAF49D5F11534067A894D6DFDA2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.927488999983508","76.27146099965752","2024-05-09 14:05:41.221775"
"46587","Changanassery Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"4812420100","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987073 ""},{""contactNoType"":""Main"",""phoneNo"":""04812420100""}]}","0101000020E6100000A4CE1F94512253405D68644460E42240",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.446046960121913","76.53622916322871","2024-05-09 14:05:41.221775"
"46588","Kanjikuzhy Ps","Police Stations",32,"police_stations","KL","Idukki",True,"4862239280","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987090""},{""contactNoType"":""Main"",""phoneNo"":""04862239280""}]}","0101000020E6100000772C85EBAE3B5340E2D9688683E52340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.948269081401069","76.93255126958125","2024-05-09 14:05:41.221775"
"46589","Vandanmedu Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497980387","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980387""},{""contactNoType"":""Main"",""phoneNo"":""04868277050""}]}","0101000020E610000017AEADA1D44953408D97D71B7C712340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.721649999682791","77.15360300026838","2024-05-09 14:05:41.221775"
"46590","Muhamma Ps","Police Stations",32,"police_stations","KL","Alappuzha",True,"4782862331","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980283""},{""contactNoType"":""Main"",""phoneNo"":""04782862331""}]}","0101000020E610000090CD8EE046175340744DCEC6113B2340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.615369999583642","76.36370099969486","2024-05-09 14:05:41.221775"
"46591","Munnar Ps","Police Stations",32,"police_stations","KL","Idukki",True,"9497987091","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987091""},{""contactNoType"":""Main"",""phoneNo"":""04865230321""},{""contactNoType"":""Work"",""phoneNo"":""9497961831""}]}","0101000020E61000007ECCBB6500445340EEEFBE257F2A2440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.083001308019416","77.06252425517775","2024-05-09 14:05:41.221775"
"46592","Ettumanoor Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"4812535517","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987075""},{""contactNoType"":""Main"",""phoneNo"":""04812535517""}]}","0101000020E6100000CB699FFEB32353403D4E0D9D9E572340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.67113199984953","76.557860999753","2024-05-09 14:05:41.221775"
"46593","Kottayam West Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"4812567210","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987072""},{""contactNoType"":""Main"",""phoneNo"":""04812567210""}]}","0101000020E6100000718AC6C03A21534087BC3577F4272340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.578036999997734","76.5192110003352","2024-05-09 14:05:41.221775"
"46594","Vizhinjam Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"4712480245","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987012""},{""contactNoType"":""Main"",""phoneNo"":""04712480245""},{""contactNoType"":""Other"",""phoneNo"":""9497980036""}]}","0101000020E610000021420C207C3F5340AA7620C7D6C32040",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.382497999871095","76.99195100018598","2024-05-09 14:05:41.221775"
"46595","Malappuram Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"9497987162","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987162""},{""contactNoType"":""Main"",""phoneNo"":""04832734966""}]}","0101000020E610000092B91F80D4045340EA5F63E0B9172640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.04634000027723","76.07547000024923","2024-05-09 14:05:41.221775"
"46597","Karipur Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"9497980693","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980693""},{""contactNoType"":""Main"",""phoneNo"":""04832712598""}]}","0101000020E6100000B211BF22B0FC52408CC1052107422640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.128960639908449","75.94825047167868","2024-05-09 14:05:41.221775"
"46599","Mannuthy Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"9497980548","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980548""},{""contactNoType"":""Main"",""phoneNo"":""04872370280""}]}","0101000020E6100000DEE1F9D9F1105340718AF3AB49122540",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.535718320349789","76.26476144220894","2024-05-09 14:05:41.221775"
"46600","Anthikkad Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"9497987140","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987140""},{""contactNoType"":""Main"",""phoneNo"":""04872626042""},{""contactNoType"":""Mobile"",""phoneNo"":""9497980522""}]}","0101000020E6100000136B635FB2075340BB89C3A6CEEB2440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.460561000222574","76.12026200016798","2024-05-09 14:05:41.221775"
"46601","Pavaratty Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"9497980554","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980554""},{""contactNoType"":""Main"",""phoneNo"":""04872263000""}]}","0101000020E6100000B677D940BA045340BEC40F3D291B2540",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.553048999953145","76.07386800038407","2024-05-09 14:05:41.221775"
"46602","Areacode Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"9497980652","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980652""},{""contactNoType"":""Main"",""phoneNo"":""04832850222""}]}","0101000020E6100000B0B70F424003534051C04F16F7772640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.234307000384577","76.05079700026431","2024-05-09 14:05:41.221775"
"46603","Erumapetty Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"9497980532","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980532""},{""contactNoType"":""Main"",""phoneNo"":"" 04885273002""}]}","0101000020E6100000E52E43FE990A5340794E8629915C2540",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.680794999737588","76.16564899979456","2024-05-09 14:05:41.221775"
"46605","Vadakkekkad Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"9497980563","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980563""},{""contactNoType"":""Main"",""phoneNo"":""04872542390""}]}","0101000020E6100000004B55E2B1FE5240A5EE92D6A5572540",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.671187119899807","75.9796071846904","2024-05-09 14:05:41.221775"
"46606","Wandoor Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"9497987172","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987172""},{""contactNoType"":""Main"",""phoneNo"":""04931247027""}]}","0101000020E610000034EE1342070F53401CE187F84E642640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.195914999567826","76.23481800028168","2024-05-09 14:05:41.221775"
"46607","Pallickathodu Ps","Police Stations",32,"police_stations","KL","Kottayam",True,"4812551066","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980339""},{""contactNoType"":""Main"",""phoneNo"":""04812551066""}]}","0101000020E6100000AECB28417F2B5340587F620CE5342340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.603310000442136","76.67964200004528","2024-05-09 14:05:41.221775"
"46608","Kalikavu Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"9497980655","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980655""},{""contactNoType"":""Main"",""phoneNo"":""04931257222""}]}","0101000020E6100000AE27BF1E88145340E66EF2D7A9562640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.169264553398033","76.32080811183434","2024-05-09 14:05:41.221775"
"46609","Pazhayannur Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"9497980555","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980555""},{""contactNoType"":""Main"",""phoneNo"":""04884227250""}]}","0101000020E6100000D0609CA04D1B53407BD7BA5D685E2540",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.684390000398471","76.42661299964243","2024-05-09 14:05:41.221775"
"46610","Anchuthengu Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"9497980100","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980100""},{""contactNoType"":""Main"",""phoneNo"":""04702656641""}]}","0101000020E6100000B7D233766F3053404D0ADF2965582140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.672646816708175","76.75680308400011","2024-05-09 14:05:41.221775"
"46611","Kattoor Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"9497980536","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980536""},{""contactNoType"":""Main"",""phoneNo"":""04802877590""}]}","0101000020E6100000698DE3C0AB0953404E22F8D170C22440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.379766999759479","76.15110800001061","2024-05-09 14:05:41.221775"
"46612","Karuvarakundu Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"9497980657","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980657""},{""contactNoType"":""Main"",""phoneNo"":""04931280210""}]}","0101000020E61000002223677172155340B436011EB83D2640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.120545327804713","76.33511004516598","2024-05-09 14:05:41.221775"
"46613","Kodungallur Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"9497987143","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987143""},{""contactNoType"":""Main"",""phoneNo"":""04802800621""},{""contactNoType"":""Mobile"",""phoneNo"":""9497980539""}]}","0101000020E61000009D129A3FA60C5340E17B1820D1742440",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.228157999981649","76.19764699979937","2024-05-09 14:05:41.221775"
"46614","Ayiroor Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"4702666100","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497976051""},{""contactNoType"":""Main"",""phoneNo"":""04702666100""}]}","0101000020E61000000A1EE6FFAE2E5340AEBDC78C7C892140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.768528365499915","76.72943112823864","2024-05-09 14:05:41.221775"
"46615","Vengara Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"4942450210","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980690""},{""contactNoType"":""Main"",""phoneNo"":""04942450210""}]}","0101000020E6100000632800FE29FF5240CFEEFCE07C1A2640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.051734000087349","75.98693799987227","2024-05-09 14:05:41.221775"
"46617","Varkala Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"9497987016","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980135""},{""contactNoType"":""Main"",""phoneNo"":""04702602333""}]}","0101000020E61000006BCA2B9E7A2E5340450E0558E4772140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.73416400014606","76.72623399998126","2024-05-09 14:05:41.221775"
"46619","Moovattupuzha Ps","Police Stations",32,"police_stations","KL","Ernakulam",True,"4852832304","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497987122""},{""contactNoType"":""Main"",""phoneNo"":""04852832304""}]}","0101000020E6100000758A531F3D2553400BC3B2B105F62340",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.980512192794341","76.58185561331068","2024-05-09 14:05:41.221775"
"46620","Pothencode Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"9497980161","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980148""},{""contactNoType"":""Main"",""phoneNo"":""04712716100""}]}","0101000020E61000002315D7C05639534096A5EACF7E3C2140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.618155000108157","76.89592000011594","2025-01-22 12:18:17.949"
"46621","Vattappara Ps","Police Stations",32,"police_stations","KL","Thiruvananthapuram",True,"4722585055","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980137""},{""contactNoType"":""Main"",""phoneNo"":""04722585055""}]}","0101000020E61000002F1C76CCFD3C534025511E06A72F2140",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8.593071166230013","76.95299064191998","2024-05-09 14:05:41.221775"
"46622","Thenhipalam Ps","Police Stations",32,"police_stations","KL","Malappuram",True,"4942400260","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980681""},{""contactNoType"":""Main"",""phoneNo"":""04942400260""}]}","0101000020E61000006807BA9F53F952401BBBB2EA73452640",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.135649999921545","75.89572899977577","2024-05-09 14:05:41.221775"
"46623","Thrissur Medical College Ps","Police Stations",32,"police_stations","KL","Thrissur",True,"4872202434","{""contactNoList"":[{""contactNoType"":""Mobile"",""phoneNo"":""9497980592""},{""contactNoType"":""Main"",""phoneNo"":""04872202434""}]}","0101000020E61000002F738A97A00C53406675FBE3EF3C2540",NULL,3,"GIVEN BY STATE",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10.619017719693783","76.197301755147","2024-05-09 14:05:41.221775"
